filename,classname,errornous_file,duplicate,parent_img,cross_duplicate,duplicate_class
Winged Drones/images383.jpg,Winged Drones,0,0,,0,
Winged Drones/i (11).jpg,Winged Drones,0,0,,0,
Winged Drones/New-Arrival-Latest-Version-Skywalker-black-X8-FPV-2122mm-Flying-Wing-RC-Plane-Empty-frame-2.jpg,Winged Drones,0,1,Winged Drones/New-Arrival-Latest-Version-Skywalker-black-X8-FPV-2122mm-Flying-Wing-RC-Plane-Empty-frame-2(1).jpg,0,
Winged Drones/images (240).jpg,Winged Drones,0,0,,0,
Winged Drones/Parrot-disco-drone (1)(1).jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115340.097.jpg,Winged Drones,0,0,,0,
Winged Drones/FVR-NoNets-web.jpg,Winged Drones,0,0,,0,
Winged Drones/ux11-AG-00(1).jpg,Winged Drones,0,1,Winged Drones/ux11-AG-00.jpg,0,
Winged Drones/Copy of 4fae6f_1ec69d8a734c4e169c57a15e4f798cb7mv2_d_4691_3128_s_4_2.png,Winged Drones,0,0,,0,
Winged Drones/avi-aero.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_254.jpg,Winged Drones,0,1,Winged Drones/Image_770.jpg,0,
Winged Drones/images (218).jpg,Winged Drones,0,0,,0,
Winged Drones/image254.jpg,Winged Drones,0,0,,0,
Winged Drones/image33srtrertt.jpg,Winged Drones,0,0,,0,
Winged Drones/Z (14).jpg,Winged Drones,0,0,,0,
Winged Drones/images ewewew(1).jpg,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _15_.jpg,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _145_.jpg,Winged Drones,0,0,,0,
Winged Drones/esg-quantum-vector-scorpion (1).jpg,Winged Drones,0,0,,0,
Winged Drones/images (66).jpg,Winged Drones,0,0,,0,
Winged Drones/download (13).jpg,Winged Drones,0,0,,0,
Winged Drones/beeb.png,Winged Drones,0,0,,0,
Winged Drones/266ad6a709b376bb89772cb32330c2cb.jpg,Winged Drones,0,0,,0,
Winged Drones/avenger_longbody_onground_graybutte_0313_roll-a_002.jpg,Winged Drones,0,0,,0,
Winged Drones/climate-smart-agri-funding.jpg,Winged Drones,0,0,,0,
Winged Drones/Futura-Cut-Out.png,Winged Drones,0,1,Winged Drones/Futura-Cut-Out (1).png,0,
Winged Drones/images (30ffdsf).jpg,Winged Drones,0,0,,0,
Winged Drones/sandhu-eva4p2-imggg0080.jpg,Winged Drones,0,0,,0,
Winged Drones/671aaa06ec8ea13a546f21c2d82a3eba.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_400000051.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_256.jpg,Winged Drones,0,1,Winged Drones/Image_772.jpg,0,
Winged Drones/wing_Drone_0_B _56_.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_390.jpg,Winged Drones,0,1,Winged Drones/Image_646.jpg,0,
Winged Drones/Image_101.jpg,Winged Drones,0,1,Winged Drones/Image_384.jpg,0,
Winged Drones/d7419fd5747bbdd5ea03864a1c5190ac.jpg,Winged Drones,0,0,,0,
Winged Drones/image310.jpg,Winged Drones,0,1,Winged Drones/image167.jpg,0,
Winged Drones/Image_484.jpg,Winged Drones,0,1,Winged Drones/Image_1000.jpg,0,
Winged Drones/OIPnYEJFZVZRQgvB52RZCJ-JwHaFj.jpg,Winged Drones,0,0,,0,
Winged Drones/Copy of 5e0821cbd0f88a6a913fe6e275cc4392.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_1000002043.jpg,Winged Drones,0,1,Winged Drones/Image_722.jpg,0,
Winged Drones/Copy of 5d89809752ba0.jpg,Winged Drones,0,1,Winged Drones/5d89809752ba0.jpg,0,
Winged Drones/images (93).jpg,Winged Drones,0,0,,0,
Winged Drones/picture_big_3.jpg,Winged Drones,0,0,,0,
Winged Drones/image523.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_1000000046.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_340.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000171.jpg,Winged Drones,0,0,,0,
Winged Drones/unnamed(1).jpg,Winged Drones,0,0,,0,
Winged Drones/rq-180_drone_concept-1.jpg,Winged Drones,0,0,,0,
Winged Drones/52257c0d4e019fd2dbdd6731c18414b3.jpg,Winged Drones,0,0,,0,
Winged Drones/th (27).jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115619.745.jpg,Winged Drones,0,0,,0,
Winged Drones/519c665fc6517fb8b6505d4d0b5dd512.jpg,Winged Drones,0,0,,0,
Winged Drones/EOS-VTOL-Hybrid-Fixed-Wing-Drone (1).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_231.jpg,Winged Drones,0,1,Winged Drones/Image_489.jpg,0,
Winged Drones/images142.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_567.png,Winged Drones,0,1,Winged Drones/Image_154.png,0,
Winged Drones/052327851.jpg.middle.jpg,Winged Drones,0,0,,0,
Winged Drones/images373.jpg,Winged Drones,0,0,,0,
Winged Drones/image403.jpg,Winged Drones,0,0,,0,
Winged Drones/images - 2020-07-18T210602.833.jpg,Winged Drones,0,0,,0,
Winged Drones/Picture-4.jpg,Winged Drones,0,0,,0,
Winged Drones/images (8ddd).jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115016.994.jpg,Winged Drones,0,0,,0,
Winged Drones/image448.jpg,Winged Drones,0,0,,0,
Winged Drones/Hybrid-VTOL-UAV-explanation.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_593.jpg,Winged Drones,0,1,Winged Drones/Image_722.jpg,0,
Winged Drones/ia_100004194.jpg,Winged Drones,0,0,,0,
Winged Drones/th24.jpg,Winged Drones,0,0,,0,
Winged Drones/UTB83AeJciDEXKJk43Oqq6Az3XXaT.jpg,Winged Drones,0,0,,0,
Winged Drones/best-fixed-wing-drone-eflite-opterra-2m (1).jpg,Winged Drones,0,0,,0,
Winged Drones/image238.jpg,Winged Drones,0,0,,0,
Winged Drones/blog_drones-vs-uav.jpg,Winged Drones,0,0,,0,
Winged Drones/4a0d0e029053b62df51c7ef897020b4d.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T114313.239.jpg,Winged Drones,0,0,,0,
Winged Drones/images (152).jpg,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _1_.jpg,Winged Drones,0,0,,0,
Winged Drones/th (6).jpg,Winged Drones,0,0,,0,
Winged Drones/image28.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_810.jpg,Winged Drones,0,1,Winged Drones/Image_677.jpg,0,
Winged Drones/images245.jpg,Winged Drones,0,0,,0,
Winged Drones/5bc0aa10-660a-11e9-a6f8-a2d0b80215bd.jpeg,Winged Drones,0,0,,0,
Winged Drones/Image_996.jpg,Winged Drones,0,1,Winged Drones/Image_351.jpg,0,
Winged Drones/Image_841.jpg,Winged Drones,0,1,Winged Drones/Image_196.jpg,0,
Winged Drones/images (272).jpg,Winged Drones,0,0,,0,
Winged Drones/gettyimages-163356010.jpg,Winged Drones,0,0,,0,
Winged Drones/images (72).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_768.jpg,Winged Drones,0,1,Winged Drones/Image_98.jpg,0,
Winged Drones/VTOL-UAV-prototype-NASA-1090x500.jpg,Winged Drones,0,0,,0,
Winged Drones/images29.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T114420.308.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_246.jpg,Winged Drones,0,1,Winged Drones/Image_375.jpg,0,
Winged Drones/aircraft_21-640x300.jpg,Winged Drones,0,0,,0,
Winged Drones/image321.jpg,Winged Drones,0,0,,0,
Winged Drones/640_wingtra-uav.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100003762.jpg,Winged Drones,0,0,,0,
Winged Drones/images25.jpg,Winged Drones,0,0,,0,
Winged Drones/images (207).jpg,Winged Drones,0,0,,0,
Winged Drones/image184.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_830.jpg,Winged Drones,0,1,Winged Drones/Image_185.jpg,0,
Winged Drones/ia_400000019.jpg,Winged Drones,0,0,,0,
Winged Drones/f-330-big.jpg,Winged Drones,0,0,,0,
Winged Drones/dronebird-1280x768-1.jpg,Winged Drones,0,0,,0,
Winged Drones/b4466f6343bea155a7d99368c4bf1512.jpg,Winged Drones,0,0,,0,
Winged Drones/images (77).jpg,Winged Drones,0,0,,0,
Winged Drones/OIP (71).jpg,Winged Drones,0,0,,0,
Winged Drones/drone-BirdsEyeView-FireFLY6-angled-1_full-1.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000063.jpg,Winged Drones,0,0,,0,
Winged Drones/26910167665_b64be1899e_m.jpg,Winged Drones,0,0,,0,
Winged Drones/Copy of 1l-image-72.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_534.jpg,Winged Drones,0,1,Winged Drones/Image_122.jpg,0,
Winged Drones/Image_785.jpg,Winged Drones,0,1,Winged Drones/Image_654.jpg,0,
Winged Drones/HTB1R6UlQVXXXXa_XpXX760XFXXXu.png_(1).jpg,Winged Drones,0,0,,0,
Winged Drones/setting-the-drone-thegem-blog-default.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_211.jpg,Winged Drones,0,1,Winged Drones/Image_340.jpg,0,
Winged Drones/x8_ntnu.jpg,Winged Drones,0,1,Winged Drones/Image_272.jpg,0,
Winged Drones/choosing-the-best-uav-drones-for-precision-agriculture-and-smart-farming-agricultural-drone-buyers-guide-for-farmers-and-agriculture-service-professionals-53-638.jpg,Winged Drones,0,0,,0,
Winged Drones/sandhu-eva4p2-imggg0083.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100004198.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_70.jpg,Winged Drones,0,1,Winged Drones/Image_998.jpg,0,
Winged Drones/Cyphy180125_Parc_638.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_669.jpg,Winged Drones,0,1,Winged Drones/Image_799.jpg,0,
Winged Drones/image440.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000ss065.jpg,Winged Drones,0,0,,0,
Winged Drones/th19.jpg,Winged Drones,0,0,,0,
Winged Drones/images - 2020-07-18T210605.630.jpg,Winged Drones,0,0,,0,
Winged Drones/wing-delivery-drone-usa-coronavirus-google_dezeen_2364_hero-852x480.jpg,Winged Drones,0,0,,0,
Winged Drones/717jyty55s4q6ga89i84rz3hlexyi07t.jpeg,Winged Drones,0,0,,0,
Winged Drones/9k_ (18).jpg,Winged Drones,0,0,,0,
Winged Drones/images (1r4).jpg,Winged Drones,0,0,,0,
Winged Drones/th110.jpg,Winged Drones,0,0,,0,
Winged Drones/images (223).jpg,Winged Drones,0,0,,0,
Winged Drones/image665.jpg,Winged Drones,0,0,,0,
Winged Drones/sandhu-eva4p2-wd-img11.jpg,Winged Drones,0,0,,0,
Winged Drones/images515.jpg,Winged Drones,0,0,,0,
Winged Drones/djiri1zbd1ysgnm2mawoxnu55ty3qf4c.jpeg,Winged Drones,0,0,,0,
Winged Drones/WanderB-website-2-845x321.jpg,Winged Drones,0,0,,0,
Winged Drones/2Q__ (7).jpg,Winged Drones,0,0,,0,
Winged Drones/AR-303279901.jpg,Winged Drones,0,0,,0,
Winged Drones/44c84243c8642fdfd0cd11b0775e7345.jpg,Winged Drones,0,0,,0,
Winged Drones/image240.jpg,Winged Drones,0,0,,0,
Winged Drones/edd2b2c9c27dcbf6e26af92d08e78279.jpg,Winged Drones,0,0,,0,
Winged Drones/images224.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_73.jpg,Winged Drones,0,1,Winged Drones/Image_613.jpg,0,
Winged Drones/images574.jpg,Winged Drones,0,1,Winged Drones/ia_100000106.jpg,0,
Winged Drones/ebee-classic.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_920.jpg,Winged Drones,0,1,Winged Drones/Image_121.jpg,0,
Winged Drones/Image_183.jpg,Winged Drones,0,1,Winged Drones/Image_938.jpg,0,
Winged Drones/Image_671.jpg,Winged Drones,0,1,Winged Drones/Image_543.jpg,0,
Winged Drones/iioat7i5y2vxke0d1jr7aj0m7iyb498d.jpeg,Winged Drones,0,0,,0,
Winged Drones/pl19202299-new_fixed_wing_drone_240mins_duration_for_mapping_surveillance_2_1m_wingspan_new_material_autonomously_flight.jpg,Winged Drones,0,0,,0,
Winged Drones/image375.jpg,Winged Drones,0,0,,0,
Winged Drones/image266.jpg,Winged Drones,0,0,,0,
Winged Drones/delair.jpg,Winged Drones,0,0,,0,
Winged Drones/image620.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_464.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_167.jpeg,Winged Drones,0,1,Winged Drones/Image_144.jpeg,0,
Winged Drones/fixed-wing-drone-china.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_745.jpg,Winged Drones,0,1,Winged Drones/Image_76.jpg,0,
Winged Drones/images (267).jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100003807.jpg,Winged Drones,0,0,,0,
Winged Drones/compare-with-other-drones (1).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_896.jpg,Winged Drones,0,1,Winged Drones/Image_380.jpg,0,
Winged Drones/NASA20Ikhana20drone.jpg,Winged Drones,0,0,,0,
Winged Drones/th14.jpg,Winged Drones,0,0,,0,
Winged Drones/images91.jpg,Winged Drones,0,0,,0,
Winged Drones/181420-12500873.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_440.jpg,Winged Drones,0,1,Winged Drones/Image_826.jpg,0,
Winged Drones/Image_89.jpg,Winged Drones,0,1,Winged Drones/Image_372.jpg,0,
Winged Drones/ia_1000000037.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_400001465.jpg,Winged Drones,0,0,,0,
Winged Drones/H2628150f3125429cb279aeece6d227d9C.jpg,Winged Drones,0,0,,0,
Winged Drones/hqdefault (1).jpg,Winged Drones,0,1,Winged Drones/hqdefault0.jpg,0,
Winged Drones/images (111).jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000035.jpeg,Winged Drones,0,0,,0,
Winged Drones/Image_298.jpeg,Winged Drones,0,1,Winged Drones/Image_689.jpeg,0,
Winged Drones/images (216).jpg,Winged Drones,0,0,,0,
Winged Drones/E385UAV_14261881071833.JPG,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _34_.jpg,Winged Drones,0,0,,0,
Winged Drones/E69CAAE6A087E9A298-2-1-1024x613.jpg,Winged Drones,0,0,,0,
Winged Drones/image103.jpg,Winged Drones,0,0,,0,
Winged Drones/image521.jpg,Winged Drones,0,0,,0,
Winged Drones/2l-image-PD-1-VTOL-UAS.jpg,Winged Drones,0,1,Winged Drones/Copy of 2l-image-PD-1-VTOL-UAS.jpg,0,
Winged Drones/ia_100004176.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_735.jpg,Winged Drones,0,1,Winged Drones/Image_220.jpg,0,
Winged Drones/Image_792.jpg,Winged Drones,0,1,Winged Drones/Image_122.jpg,0,
Winged Drones/sandhu-eva4p2-imgg0207.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000130.jpg,Winged Drones,0,0,,0,
Winged Drones/skywatch-cumulus(1).jpg,Winged Drones,0,1,Winged Drones/skywatch-cumulus.jpg,0,
Winged Drones/0eda550cc1be73124675efe8a6ca5aba.jpg,Winged Drones,0,1,Winged Drones/Copy of 0eda550cc1be73124675efe8a6ca5aba(1).jpg,0,
Winged Drones/ia_500000059.jpg,Winged Drones,0,0,,0,
Winged Drones/Flying-taxi (1).jpg,Winged Drones,0,0,,0,
Winged Drones/20161205-SkyGuys2_800.jpg,Winged Drones,0,0,,0,
Winged Drones/Arcturus.png,Winged Drones,0,0,,0,
Winged Drones/image408.jpg,Winged Drones,0,0,,0,
Winged Drones/HTB1.LZURVXXXXctXpXXq6xXFXXX9.jpg,Winged Drones,0,0,,0,
Winged Drones/sandhu-eva4p2-imggg0071.jpg,Winged Drones,0,0,,0,
Winged Drones/7b91053feba5041eb6fd3d0e8653ab4e.jpg,Winged Drones,0,0,,0,
Winged Drones/f_os_locustdrone_150416.jpg,Winged Drones,0,1,Winged Drones/f_os_locustdrone_150416(1).jpg,0,
Winged Drones/image696.jpg,Winged Drones,0,0,,0,
Winged Drones/images (38).jpg,Winged Drones,0,1,Winged Drones/images (53).jpg,0,
Winged Drones/images111.jpg,Winged Drones,0,0,,0,
Winged Drones/5c33c0ab23c25a0fe5fc3fb96c189b92.jpg,Winged Drones,0,1,Winged Drones/Copy of 5c33c0ab23c25a0fe5fc3fb96c189b92.jpg,0,
Winged Drones/Image_747.jpg,Winged Drones,0,1,Winged Drones/Image_78.jpg,0,
Winged Drones/images3232167666.jpg,Winged Drones,0,0,,0,
Winged Drones/image152.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T114652.250.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_1000000025.jpg,Winged Drones,0,0,,0,
Winged Drones/image225.jpg,Winged Drones,0,0,,0,
Winged Drones/images (180).jpg,Winged Drones,0,0,Large QuadCopters/images627.jpg,1,Large QuadCopters
Winged Drones/Image_575.jpg,Winged Drones,0,1,Winged Drones/Image_962.jpg,0,
Winged Drones/images239.jpg,Winged Drones,0,0,,0,
Winged Drones/201905-wingtraone-vs-ebeeX-Blog-V2.jpg,Winged Drones,0,0,,0,
Winged Drones/sandhu-eva4p2-imgg0190.jpg,Winged Drones,0,0,,0,
Winged Drones/images (90).jpg,Winged Drones,0,0,,0,
Winged Drones/images (163).jpg,Winged Drones,0,0,,0,
Winged Drones/images (27ddd).jpg,Winged Drones,0,0,,0,
Winged Drones/parrot-disco-0006-1200x630-c-ar1.91.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_1000000113.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115702.093.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000043.png,Winged Drones,0,1,Winged Drones/wing_Drone_0_B _14_.jpg,0,
Winged Drones/sandhu-eva4p2-imggg0079.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115125.937.jpg,Winged Drones,0,0,,0,
Winged Drones/ebee-1024x702.png,Winged Drones,0,0,,0,
Winged Drones/Copy of 2a3c603cb613cb81a780615ed10a54a1.jpg,Winged Drones,0,1,Winged Drones/2a3c603cb613cb81a780615ed10a54a1.jpg,0,
Winged Drones/sandhu-eva4p2-imggg0020.jpg,Winged Drones,0,0,,0,
Winged Drones/images537.jpg,Winged Drones,0,0,,0,
Winged Drones/eBee_Plus_Drone_Development_2.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_326.jpg,Winged Drones,0,1,Winged Drones/Image_842.jpg,0,
Winged Drones/pl25166366-new_tilting_vtol_drone_180mins_endurance_180km_range_2_6m_wingspan_mapping_and_military_surveillance.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000000522.png,Winged Drones,0,0,,0,
Winged Drones/ia_400000043.jpg,Winged Drones,0,0,,0,
Winged Drones/TerraHawk-CW30-LiDAR-mapping-drone(1).jpg,Winged Drones,0,1,Winged Drones/TerraHawk-CW30-LiDAR-mapping-drone.jpg,0,
Winged Drones/The+Albatross+UAV_Applied+Aeronautics(1).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_516.jpg,Winged Drones,0,1,Winged Drones/Image_258.jpg,0,
Winged Drones/ia_1000000102.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_1000000077.jpg,Winged Drones,0,0,,0,
Winged Drones/images119.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_501.jpg,Winged Drones,0,1,Winged Drones/Image_372.jpg,0,
Winged Drones/Z (4).jpg,Winged Drones,0,0,,0,
Winged Drones/q.jpg,Winged Drones,0,0,,0,
Winged Drones/wingtraone-flying-like-fixed-wing-over-quarry.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_21.jpg,Winged Drones,0,1,Winged Drones/Image_431.jpg,0,
Winged Drones/182309-10484617-1024x682.jpg,Winged Drones,0,0,,0,
Winged Drones/Military-drones-categories.jpg,Winged Drones,0,0,,0,
Winged Drones/Convergence-VTOL-BNF-Basic.jpg,Winged Drones,0,0,,0,
Winged Drones/images (13332225).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_634.jpg,Winged Drones,0,1,Winged Drones/Image_894.jpg,0,
Winged Drones/imagesasdasds (6).jpg,Winged Drones,0,0,,0,
Winged Drones/images (70).jpg,Winged Drones,0,0,,0,
Winged Drones/th (20).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_999.jpg,Winged Drones,0,1,Winged Drones/Image_354.jpg,0,
Winged Drones/images (3ssss2).jpg,Winged Drones,0,0,,0,
Winged Drones/Scenario-of-a-post-disaster-mapping-mission-undertaken-by-fixed-winged-and-drone-UAV.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_38.jpg,Winged Drones,0,1,Winged Drones/landscape-1472133355-20160823-084523.jpg,0,
Winged Drones/SkyWalker-X8-Heliguy-crop(1).jpg,Winged Drones,0,0,,0,
Winged Drones/image11 (1).jpeg,Winged Drones,0,1,Winged Drones/images (32).jpg,0,
Winged Drones/Image_493.jpg,Winged Drones,0,0,,0,
Winged Drones/images (229).jpg,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _59_.jpg,Winged Drones,0,1,Winged Drones/images (50).jpg,0,
Winged Drones/sandhu-eva4p2-imggg0035.jpg,Winged Drones,0,0,,0,
Winged Drones/eBeeSQ-1024x702.jpg,Winged Drones,0,0,,0,
Winged Drones/images262.jpg,Winged Drones,0,0,,0,
Winged Drones/OIPnz1h1YUVle3BGfsaURPJKAHaEk.jpg,Winged Drones,0,0,,0,
Winged Drones/Fixed-Wing-Drone-2(1).jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000107.jpg,Winged Drones,0,0,,0,
Winged Drones/image336 (1).jpg,Winged Drones,0,0,,0,
Winged Drones/images (4).png,Winged Drones,0,0,,0,
Winged Drones/2018_hot_selling_high_quality_vtol_fixed_wing_uav_drone_mapping_uav_surveying_drone_for_sale.jpg,Winged Drones,0,0,,0,
Winged Drones/images (256).jpg,Winged Drones,0,0,,0,
Winged Drones/solar-powered-drones-to-help-fight-wild-fires.jpg,Winged Drones,0,0,,0,
Winged Drones/image423.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000002817.jpeg,Winged Drones,0,0,,0,
Winged Drones/414-4145559_fixed-wing-uav-platform-fixed-wing-drone-symbol.png,Winged Drones,0,0,,0,
Winged Drones/images (275).jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100003817.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000002715.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000021.jpg,Winged Drones,0,0,,0,
Winged Drones/P38-2-4G-DIY-Throwing-Airplane-Fixed-Wing-Drone-Toy-Model-Indoor-Mini-Foam-Flying-Kids.jpg,Winged Drones,0,0,,0,
Winged Drones/SB42.png,Winged Drones,0,0,,0,
Winged Drones/PD-1-VTOL.gif,Winged Drones,1,0,,0,
Winged Drones/ia_100000002745.jpg,Winged Drones,0,0,,0,
Winged Drones/41sKJKjHVVL._SX522_.jpg,Winged Drones,0,0,,0,
Winged Drones/e-flite-extra(1).jpg,Winged Drones,0,0,,0,
Winged Drones/images - 2020-07-23T005614.206.jpg,Winged Drones,0,0,,0,
Winged Drones/d24a1f6859661e4c3f2e6f0ac3807397.jpg,Winged Drones,0,0,,0,
Winged Drones/Trump-UAV-battery-powered-composite-fixed-wing-drone-1.jpg,Winged Drones,0,0,,0,
Winged Drones/image27.jpg,Winged Drones,0,0,,0,
Winged Drones/images376.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_193.jpg,Winged Drones,0,1,Winged Drones/Image_580.jpg,0,
Winged Drones/Image_130.jpg,Winged Drones,0,1,Winged Drones/Image_1.jpg,0,
Winged Drones/MQ-9_Reaper_UAV__28cropped_29.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_901.jpg,Winged Drones,0,1,Winged Drones/Image_772.jpg,0,
Winged Drones/03b0160bb36b758d254b4835f128c489.jpg,Winged Drones,0,0,,0,
Winged Drones/Copy of 1-3 (1).jpg,Winged Drones,0,1,Winged Drones/1-3 (1).jpg,0,
Winged Drones/ia_100000088.jpg,Winged Drones,0,0,,0,
Winged Drones/image509.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP (50).jpg,Winged Drones,0,0,,0,
Winged Drones/Image_350.jpg,Winged Drones,0,1,Winged Drones/Image_866.jpg,0,
Winged Drones/8621670_R_Z001A.jpg,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _9_.jpg,Winged Drones,0,0,,0,
Winged Drones/Qlex-Creo-a-200px.jpg,Winged Drones,0,0,,0,
Winged Drones/fast-multipurpose-sonic-subsonic-long-range-military-bomber-fixed-wing-drone-UAV-unmanned-aerial-vehicle-flying-robots.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_1000000yyg60.jpg,Winged Drones,0,0,,0,
Winged Drones/Long-Range-Fixed-Wing-Drone-300x200.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000002807.jpg,Winged Drones,0,0,,0,
Winged Drones/th15.jpg,Winged Drones,0,0,,0,
Winged Drones/DISCO_FPV_Packshot_01.png,Winged Drones,0,0,,0,
Winged Drones/Blue-J-2.jpg,Winged Drones,0,0,,0,
Winged Drones/wing_Drone_0_B _68_.jpg,Winged Drones,0,0,,0,
Winged Drones/autonomous-fixed-wing-drone (1).jpg,Winged Drones,0,0,,0,
Winged Drones/Heliguy-Wing-Types_v2a.jpg,Winged Drones,0,0,,0,
Winged Drones/ia_100000019.jpeg,Winged Drones,0,0,,0,
Winged Drones/4-Inch-4747-Glass-Fibre-Nylon-Race-Drone-Propeller-for-Fixed-Wing-Drone-Quadcopter-Drone.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_388.jpg,Winged Drones,0,1,Winged Drones/Image_517.jpg,0,
Winged Drones/Mexico-flies-Arcturus-fixed-wing-VTOL-UAV.jpg,Winged Drones,0,0,,0,
Winged Drones/image679.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T114935.345.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_562.jpg,Winged Drones,0,1,Winged Drones/Image_431.jpg,0,
Winged Drones/Image_978.jpg,Winged Drones,0,1,Winged Drones/Image_50.jpg,0,
Winged Drones/imagessdsdsdsd.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_77.jpg,Winged Drones,0,1,Winged Drones/Image_489.jpg,0,
Winged Drones/9k_ d(4).jpg,Winged Drones,0,0,,0,
Winged Drones/90tq2bn1u9gzfr6srjna2k3kwr48a6a4.jpeg,Winged Drones,0,0,,0,
Winged Drones/Image_649.jpg,Winged Drones,0,1,Winged Drones/Image_264.jpg,0,
Winged Drones/images (141).jpg,Winged Drones,0,0,,0,
Winged Drones/images506.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP (68).jpg,Winged Drones,0,0,,0,
Winged Drones/images (154).jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115121.841.jpg,Winged Drones,0,0,,0,
Winged Drones/Image_552.jpeg,Winged Drones,0,1,Winged Drones/Image_144.jpeg,0,
Winged Drones/Ha52b3431f38f41b1838cf835ce84da21c.jpg_q50.jpg,Winged Drones,0,0,,0,
Winged Drones/facebook-drone_650x400_81469153644.jpg,Winged Drones,0,0,,0,
Winged Drones/OIP - 2020-07-20T115640.864.jpg,Winged Drones,0,0,,0,
Winged Drones/lu11sqjp1akfjb0r5nruzb085ule52vj.jpeg,Winged Drones,0,0,,0,
